FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
200922;2000;39;;;
200922;2100;26;;;
200922;2200;26;;;
200922;2300;20;;;
200923;0000;11;;;
200923;0100;16;;;
200923;0200;3;;;
200923;0300;2;;;
200923;0400;26;;;
200923;0500;18;;;
200923;0600;46;;;
200923;0700;13;;;
200923;0800;30;;;
200923;0900;15;;;
200923;1000;8;;;
200923;1100;9;;;
200923;1200;9;;;
200923;1300;6;;;
200923;1400;8;;;
200923;1500;6;;;
200923;1600;5;;;
200923;1700;24;;;
200923;1800;38;;;
200923;1900;44;;;
200923;2000;50;;;
200923;2100;106;;;
200923;2200;77;;;
200923;2300;66;;;
200924;0000;48;;;
200924;0100;32;;;
200924;0200;37;;;
200924;0300;25;;;
200924;0400;18;;;
200924;0500;16;;;
200924;0600;21;;;
200924;0700;37;;;
200924;0800;32;;;
200924;0900;10;;;
200924;1000;10;;;
200924;1100;7;;;
200924;1200;3;;;
200924;1300;3;;;
200924;1400;7;;;
200924;1500;9;;;
200924;1600;8;;;
200924;1700;16;;;
200924;1800;36;;;
200924;1900;31;;;
200924;2000;32;;;
200924;2100;35;;;
200924;2200;81;;;
200924;2300;47;;;
200925;0000;21;;;
200925;0100;52;;;
200925;0200;29;;;
200925;0300;17;;;
200925;0400;9;;;
200925;0500;16;;;
200925;0600;14;;;
200925;0700;14;;;
200925;0800;8;;;
200925;0900;8;;;
200925;1000;7;;;
200925;1100;4;;;
200925;1200;3;;;
200925;1300;5;;;
200925;1400;5;;;
200925;1500;6;;;
200925;1600;6;;;
200925;1700;14;;;
200925;1800;15;;;
200925;1900;44;;;
200925;2000;45;;;
200925;2100;80;;;
200925;2200;28;;;
200925;2300;51;;;
200926;0000;84;;;
200926;0100;34;;;
200926;0200;13;;;
200926;0300;16;;;
200926;0400;28;;;
200926;0500;6;;;
200926;0600;3;;;
200926;0700;12;;;
200926;0800;8;;;
200926;0900;3;;;
200926;1000;9;;;
200926;1100;11;;;
200926;1200;10;;;
200926;1300;11;;;
200926;1400;9;;;
200926;1500;8;;;
200926;1600;12;;;
200926;1700;17;;;
200926;1800;14;;;
200926;1900;18;;;
200926;2000;24;;;
200926;2100;18;;;
200926;2200;26;;;
200926;2300;29;;;
200927;0000;15;;;
200927;0100;16;;;
200927;0200;15;;;
200927;0300;9;;;
200927;0400;7;;;
200927;0500;5;;;
200927;0600;4;;;
200927;0700;11;;;
200927;0800;7;;;
200927;0900;2;;;
200927;1000;6;;;
200927;1100;10;;;
200927;1200;16;;;
200927;1300;17;;;
200927;1400;11;;;
200927;1500;13;;;
200927;1600;27;;;
200927;1700;13;;;
200927;1800;48;;;
200927;1900;22;;;
200927;2000;25;;;
200927;2100;22;;;
200927;2200;23;;;
200927;2300;3;;;
200928;0000;1;;;
200928;0100;1;;;
200928;0200;2;;;
200928;0300;4;;;
200928;0400;1;;;
200928;0500;1;;;
200928;0600;1;;;
200928;0700;2;;;
200928;0800;6;;;
200928;0900;13;;;
200928;1000;16;;;
200928;1100;15;;;
200928;1200;17;;;
200928;1300;13;;;
200928;1400;19;;;
200928;1500;12;;;
200928;1600;14;;;
200928;1700;25;;;
200928;1800;41;;;
200928;1900;43;;;
200928;2000;32;;;
200928;2100;23;;;
200928;2200;20;;;
200928;2300;17;;;
200929;0000;26;;;
200929;0100;21;;;
200929;0200;1;;;
200929;0300;3;;;
200929;0400;2;;;
200929;0500;1;;;
200929;0600;1;;;
200929;0700;11;;;
200929;0800;20;;;
200929;0900;10;;;
200929;1000;7;;;
200929;1100;14;;;
200929;1200;14;;;
200929;1300;9;;;
200929;1400;15;;;
200929;1500;10;;;
200929;1600;11;;;
200929;1700;20;;;
200929;1800;130;;;
200929;1900;58;;;
200929;2000;81;;;
200929;2100;113;;;
200929;2200;83;;;
200929;2300;36;;;
200930;0000;11;;;
200930;0100;9;;;
200930;0200;10;;;
200930;0300;6;;;
200930;0400;3;;;
200930;0500;2;;;
200930;0600;4;;;
200930;0700;13;;;
200930;0800;12;;;
200930;0900;11;;;
200930;1000;13;;;
200930;1100;23;;;
200930;1200;14;;;
200930;1300;14;;;
200930;1400;15;;;
200930;1500;11;;;
200930;1600;26;;;
200930;1700;27;;;
200930;1800;21;;;
200930;1900;40;;;
200930;2000;18;;;
200930;2100;18;;;
200930;2200;13;;;
200930;2300;14;;;
201001;0000;8;;;
201001;0100;4;;;
201001;0200;5;;;
201001;0300;3;;;
201001;0400;2;;;
201001;0500;2;;;
201001;0600;11;;;
201001;0700;18;;;
201001;0800;12;;;
201001;0900;11;;;
201001;1000;10;;;
201001;1100;32;;;
201001;1200;15;;;
201001;1300;22;;;
201001;1400;32;;;
201001;1500;39;;;
201001;1600;72;;;
201001;1700;65;;;
201001;1800;75;;;
201001;1900;60;;;
201001;2000;43;;;
201001;2100;47;;;
201001;2200;26;;;
201001;2300;37;;;
201002;0000;37;;;
201002;0100;49;;;
201002;0200;86;;;
201002;0300;56;;;
201002;0400;63;;;
201002;0500;45;;;
201002;0600;80;;;
201002;0700;92;;;
201002;0800;49;;;
201002;0900;21;;;
201002;1000;6;;;
201002;1100;14;;;
201002;1200;10;;;
201002;1300;13;;;
201002;1400;13;;;
201002;1500;9;;;
201002;1600;10;;;
201002;1700;14;;;
201002;1800;37;;;
201002;1900;71;;;
201002;2000;101;;;
201002;2100;70;;;
201002;2200;79;;;
201002;2300;119;;;
201003;0000;193;;;
201003;0100;143;;;
201003;0200;61;;;
201003;0300;52;;;
201003;0400;74;;;
201003;0500;78;;;
201003;0600;45;;;
201003;0700;45;;;
201003;0800;47;;;
201003;0900;62;;;
201003;1000;21;;;
201003;1100;12;;;
201003;1200;46;;;
201003;1300;6;;;
201003;1400;8;;;
201003;1500;9;;;
201003;1600;9;;;
201003;1700;19;;;
201003;1800;15;;;
201003;1900;31;;;
201003;2000;42;;;
201003;2100;37;;;
201003;2200;47;;;
201003;2300;43;;;
201004;0000;23;;;
201004;0100;62;;;
201004;0200;33;;;
201004;0300;17;;;
201004;0400;11;;;
201004;0500;25;;;
201004;0600;23;;;
201004;0700;8;;;
201004;0800;8;;;
201004;0900;9;;;
201004;1000;13;;;
201004;1100;9;;;
201004;1200;30;;;
201004;1300;9;;;
201004;1400;14;;;
201004;1500;11;;;
201004;1600;10;;;
201004;1700;38;;;
201004;1800;71;;;
201004;1900;107;;;
201004;2000;27;;;
201004;2100;19;;;
201004;2200;8;;;
201004;2300;11;;;
201005;0000;7;;;
201005;0100;21;;;
201005;0200;3;;;
201005;0300;4;;;
201005;0400;1;;;
201005;0500;1;;;
201005;0600;1;;;
201005;0700;11;;;
201005;0800;7;;;
201005;0900;17;;;
201005;1000;6;;;
201005;1100;9;;;
201005;1200;8;;;
201005;1300;10;;;
201005;1400;6;;;
201005;1500;4;;;
201005;1600;16;;;
201005;1700;45;;;
201005;1800;19;;;
201005;1900;38;;;
201005;2000;18;;;
201005;2100;20;;;
201005;2200;34;;;
201005;2300;11;;;
201006;0000;9;;;
201006;0100;6;;;
201006;0200;5;;;
201006;0300;4;;;
201006;0400;1;;;
201006;0500;2;;;
201006;0600;9;;;
201006;0700;8;;;
201006;0800;11;;;
201006;0900;19;;;
201006;1000;29;;;
201006;1100;14;;;
201006;1200;18;;;
201006;1300;9;;;
201006;1400;13;;;
201006;1500;21;;;
201006;1600;14;;;
201006;1700;15;;;
201006;1800;42;;;
201006;1900;23;;;
201006;2000;29;;;
201006;2100;22;;;
201006;2200;7;;;
201006;2300;8;;;
201007;0000;5;;;
201007;0100;3;;;
201007;0200;8;;;
201007;0300;5;;;
201007;0400;3;;;
201007;0500;5;;;
201007;0600;4;;;
201007;0700;19;;;
201007;0800;11;;;
201007;0900;12;;;
201007;1000;10;;;
201007;1100;10;;;
201007;1200;7;;;
201007;1300;11;;;
201007;1400;13;;;
201007;1500;8;;;
201007;1600;22;;;
201007;1700;14;;;
201007;1800;21;;;
201007;1900;20;;;
201007;2000;32;;;
201007;2100;11;;;
201007;2200;15;;;
201007;2300;10;;;
201008;0000;19;;;
201008;0100;9;;;
201008;0200;7;;;
201008;0300;4;;;
201008;0400;2;;;
201008;0500;5;;;
201008;0600;7;;;
201008;0700;20;;;
201008;0800;8;;;
201008;0900;15;;;
201008;1000;10;;;
201008;1100;21;;;
201008;1200;13;;;
201008;1300;8;;;
201008;1400;7;;;
201008;1500;10;;;
201008;1600;8;;;
201008;1700;9;;;
201008;1800;19;;;
201008;1900;18;;;
201008;2000;26;;;
201008;2100;15;;;
201008;2200;16;;;
201008;2300;6;;;
201009;0000;4;;;
201009;0100;4;;;
201009;0200;2;;;
201009;0300;2;;;
201009;0400;2;;;
201009;0500;1;;;
201009;0600;4;;;
201009;0700;7;;;
201009;0800;17;;;
201009;0900;17;;;
201009;1000;10;;;
201009;1100;8;;;
201009;1200;13;;;
201009;1300;11;;;
201009;1400;9;;;
201009;1500;10;;;
201009;1600;18;;;
201009;1700;24;;;
201009;1800;19;;;
201009;1900;32;;;
201009;2000;18;;;
201009;2100;29;;;
201009;2200;19;;;
201009;2300;10;;;
201010;0000;47;;;
201010;0100;27;;;
201010;0200;11;;;
201010;0300;64;;;
201010;0400;34;;;
201010;0500;9;;;
201010;0600;37;;;
201010;0700;4;;;
201010;0800;5;;;
201010;0900;6;;;
201010;1000;7;;;
201010;1100;6;;;
201010;1200;4;;;
201010;1300;6;;;
201010;1400;7;;;
201010;1500;4;;;
201010;1600;16;;;
201010;1700;17;;;
201010;1800;15;;;
201010;1900;77;;;
201010;2000;30;;;
201010;2100;17;;;
201010;2200;16;;;
201010;2300;12;;;
201011;0000;8;;;
201011;0100;4;;;
201011;0200;3;;;
201011;0300;4;;;
201011;0400;6;;;
201011;0500;4;;;
201011;0600;5;;;
201011;0700;6;;;
201011;0800;12;;;
201011;0900;12;;;
201011;1000;19;;;
201011;1100;10;;;
201011;1200;11;;;
201011;1300;11;;;
201011;1400;13;;;
201011;1500;14;;;
201011;1600;11;;;
201011;1700;16;;;
201011;1800;21;;;
201011;1900;24;;;
201011;2000;23;;;
201011;2100;21;;;
201011;2200;9;;;
201011;2300;10;;;
201012;0000;7;;;
201012;0100;5;;;
201012;0200;3;;;
201012;0300;1;;;
201012;0400;1;;;
201012;0500;2;;;
201012;0600;4;;;
201012;0700;2;;;
201012;0800;2;;;
201012;0900;8;;;
201012;1000;16;;;
201012;1100;10;;;
201012;1200;11;;;
201012;1300;20;;;
201012;1400;13;;;
201012;1500;11;;;
201012;1600;17;;;
201012;1700;14;;;
201012;1800;12;;;
201012;1900;15;;;
201012;2000;16;;;
201012;2100;24;;;
201012;2200;18;;;
201012;2300;17;;;
201013;0000;9;;;
201013;0100;5;;;
201013;0200;3;;;
201013;0300;2;;;
201013;0400;1;;;
201013;0500;4;;;
201013;0600;6;;;
201013;0700;102;;;
201013;0800;19;;;
201013;0900;8;;;
201013;1000;11;;;
201013;1100;15;;;
201013;1200;7;;;
201013;1300;13;;;
201013;1400;10;;;
201013;1500;13;;;
201013;1600;17;;;
201013;1700;23;;;
201013;1800;20;;;
201013;1900;19;;;
201013;2000;26;;;
201013;2100;25;;;
201013;2200;20;;;
201013;2300;12;;;
201014;0000;13;;;
201014;0100;29;;;
201014;0200;11;;;
201014;0300;9;;;
201014;0400;12;;;
201014;0500;7;;;
201014;0600;12;;;
201014;0700;15;;;
201014;0800;11;;;
201014;0900;11;;;
201014;1000;18;;;
201014;1100;39;;;
201014;1200;;;;
201014;1300;13;;;
201014;1400;;;56;
201014;1500;14;;;
201014;1600;10;;;
201014;1700;17;;;
201014;1800;20;;;
201014;1900;42;;;
201014;2000;52;;;
201014;2100;50;;;
201014;2200;39;;;
201014;2300;17;;;
201015;0000;56;;;
201015;0100;97;;;
201015;0200;32;;;
201015;0300;12;;;
201015;0400;13;;;
201015;0500;39;;;
201015;0600;19;;;
201015;0700;19;;;
201015;0800;8;;;
201015;0900;9;;;
201015;1000;9;;;
201015;1100;6;;;
201015;1200;9;;;
201015;1300;6;;;
201015;1400;3;;;
201015;1500;6;;;
201015;1600;5;;;
201015;1700;6;;;
201015;1800;26;;;
201015;1900;37;;;
201015;2000;17;;;
201015;2100;16;;;
201015;2200;19;;;
201015;2300;24;;;
201016;0000;13;;;
201016;0100;14;;;
201016;0200;42;;;
201016;0300;19;;;
201016;0400;16;;;
201016;0500;26;;;
201016;0600;63;;;
201016;0700;12;;;
201016;0800;10;;;
201016;0900;6;;;
201016;1000;8;;;
201016;1100;8;;;
201016;1200;4;;;
201016;1300;1;;;
201016;1400;2;;;
201016;1500;2;;;
201016;1600;5;;;
201016;1700;6;;;
201016;1800;4;;;
201016;1900;16;;;
201016;2000;22;;;
201016;2100;28;;;
201016;2200;26;;;
201016;2300;11;;;
201017;0000;8;;;
201017;0100;7;;;
201017;0200;14;;;
201017;0300;8;;;
201017;0400;15;;;
201017;0500;10;;;
201017;0600;12;;;
201017;0700;10;;;
201017;0800;8;;;
201017;0900;7;;;
201017;1000;7;;;
201017;1100;3;;;
201017;1200;2;;;
201017;1300;34;;;
201017;1400;7;;;
201017;1500;11;;;
201017;1600;8;;;
201017;1700;19;;;
201017;1800;17;;;
201017;1900;;;44;
201017;2000;37;;;
201017;2100;29;;;
201017;2200;22;;;
201017;2300;24;;;
201018;0000;7;;;
201018;0100;5;;;
201018;0200;6;;;
201018;0300;4;;;
201018;0400;1;;;
201018;0500;1;;;
201018;0600;1;;;
201018;0700;3;;;
201018;0800;6;;;
201018;0900;6;;;
201018;1000;17;;;
201018;1100;4;;;
201018;1200;14;;;
201018;1300;10;;;
201018;1400;18;;;
201018;1500;16;;;
201018;1600;22;;;
201018;1700;28;;;
201018;1800;19;;;
201018;1900;31;;;
201018;2000;40;;;
201018;2100;16;;;
201018;2200;15;;;
201018;2300;11;;;
201019;0000;6;;;
201019;0100;3;;;
201019;0200;1;;;
201019;0300;1;;;
201019;0400;1;;;
201019;0500;1;;;
201019;0600;1;;;
201019;0700;10;;;
201019;0800;8;;;
201019;0900;9;;;
201019;1000;15;;;
201019;1100;18;;;
201019;1200;6;;;
201019;1300;6;;;
201019;1400;16;;;
201019;1500;17;;;
201019;1600;21;;;
201019;1700;18;;;
201019;1800;20;;;
201019;1900;47;;;
201019;2000;38;;;
201019;2100;41;;;
201019;2200;31;;;
201019;2300;46;;;
201020;0000;46;;;
201020;0100;84;;;
201020;0200;41;;;
201020;0300;25;;;
201020;0400;6;;;
201020;0500;13;;;
201020;0600;52;;;
201020;0700;33;;;
201020;0800;19;;;
201020;0900;15;;;
201020;1000;13;;;
201020;1100;7;;;
201020;1200;7;;;
201020;1300;8;;;
201020;1400;9;;;
201020;1500;6;;;
201020;1600;18;;;
201020;1700;17;;;
201020;1800;14;;;
201020;1900;16;;;
201020;2000;21;;;
201020;2100;19;;;
201020;2200;21;;;
201020;2300;16;;;
201021;0000;67;;;
201021;0100;46;;;
201021;0200;62;;;
201021;0300;26;;;
201021;0400;30;;;
201021;0500;22;;;
201021;0600;63;;;
201021;0700;33;;;
201021;0800;21;;;
201021;0900;32;;;
201021;1000;11;;;
201021;1100;10;;;
201021;1200;10;;;
201021;1300;6;;;
201021;1400;6;;;
201021;1500;5;;;
201021;1600;3;;;
201021;1700;2;;;
201021;1800;20;;;
201021;1900;10;;;
201021;2000;17;;;
201021;2100;9;;;
201021;2200;20;;;
201021;2300;19;;;
201022;0000;31;;;
201022;0100;37;;;
201022;0200;19;;;
201022;0300;16;;;
201022;0400;6;;;
201022;0500;5;;;
201022;0600;16;;;
201022;0700;8;;;
201022;0800;6;;;
201022;0900;5;;;
201022;1000;5;;;
201022;1100;3;;;
201022;1200;4;;;
201022;1300;3;;;
201022;1400;3;;;
201022;1500;7;;;
201022;1600;5;;;
201022;1700;3;;;
201022;1800;9;;;
201022;1900;21;;;
201022;2000;96;;;
201022;2100;93;;;
201022;2200;49;;;
201022;2300;66;;;
201023;0000;31;;;
201023;0100;39;;;
201023;0200;20;;;
201023;0300;19;;;
201023;0400;18;;;
201023;0500;27;;;
201023;0600;42;;;
201023;0700;33;;;
201023;0800;40;;;
201023;0900;35;;;
201023;1000;15;;;
201023;1100;14;;;
201023;1200;7;;;
201023;1300;12;;;
201023;1400;13;;;
201023;1500;9;;;
201023;1600;6;;;
201023;1700;24;;;
201023;1800;28;;;
201023;1900;40;;;
201023;2000;51;;;
201023;2100;40;;;
201023;2200;26;;;
201023;2300;13;;;
201024;0000;27;;;
201024;0100;21;;;
201024;0200;11;;;
201024;0300;17;;;
201024;0400;8;;;
201024;0500;8;;;
201024;0600;7;;;
201024;0700;6;;;
201024;0800;8;;;
201024;0900;12;;;
201024;1000;12;;;
201024;1100;11;;;
201024;1200;8;;;
201024;1300;4;;;
201024;1400;7;;;
201024;1500;9;;;
201024;1600;6;;;
201024;1700;10;;;
201024;1800;29;;;
201024;1900;21;;;
201024;2000;22;;;
201024;2100;11;;;
201024;2200;6;;;
201024;2300;7;;;
201025;0000;7;;;
201025;0100;4;;;
201025;0200;2;;;
201025;0300;3;;;
201025;0400;2;;;
201025;0500;1;;;
201025;0600;2;;;
201025;0700;1;;;
201025;0800;1;;;
201025;0900;9;;;
201025;1000;7;;;
201025;1100;7;;;
201025;1200;11;;;
201025;1300;7;;;
201025;1400;4;;;
201025;1500;5;;;
201025;1600;6;;;
201025;1700;11;;;
201025;1800;35;;;
201025;1900;35;;;
201025;2000;19;;;
201025;2100;21;;;
201025;2200;14;;;
201025;2300;8;;;
201026;0000;4;;;
201026;0100;3;;;
201026;0200;1;;;
201026;0300;1;;;
201026;0400;1;;;
201026;0500;1;;;
201026;0600;1;;;
201026;0700;4;;;
201026;0800;14;;;
201026;0900;19;;;
201026;1000;8;;;
201026;1100;29;;;
201026;1200;10;;;
201026;1300;6;;;
201026;1400;4;;;
201026;1500;4;;;
201026;1600;5;;;
201026;1700;7;;;
201026;1800;22;;;
201026;1900;35;;;
201026;2000;44;;;
201026;2100;31;;;
201026;2200;9;;;
201026;2300;21;;;
201027;0000;3;;;
201027;0100;20;;;
201027;0200;3;;;
201027;0300;3;;;
201027;0400;5;;;
201027;0500;4;;;
201027;0600;5;;;
201027;0700;6;;;
201027;0800;15;;;
201027;0900;40;;;
201027;1000;20;;;
201027;1100;13;;;
201027;1200;14;;;
201027;1300;13;;;
201027;1400;14;;;
201027;1500;16;;;
201027;1600;22;;;
201027;1700;14;;;
201027;1800;17;;;
201027;1900;32;;;
201027;2000;39;;;
201027;2100;17;;;
201027;2200;7;;;
201027;2300;9;;;
201028;0000;21;;;
201028;0100;6;;;
201028;0200;10;;;
201028;0300;6;;;
201028;0400;2;;;
201028;0500;6;;;
201028;0600;4;;;
201028;0700;6;;;
201028;0800;11;;;
201028;0900;22;;;
201028;1000;24;;;
201028;1100;13;;;
201028;1200;18;;;
201028;1300;13;;;
201028;1400;14;;;
201028;1500;12;;;
201028;1600;11;;;
201028;1700;14;;;
201028;1800;65;;;
201028;1900;47;;;
201028;2000;60;;;
201028;2100;50;;;
201028;2200;37;;;
201028;2300;55;;;
201029;0000;31;;;
201029;0100;18;;;
201029;0200;7;;;
201029;0300;10;;;
201029;0400;8;;;
201029;0500;10;;;
201029;0600;14;;;
201029;0700;13;;;
201029;0800;14;;;
201029;0900;14;;;
201029;1000;9;;;
201029;1100;6;;;
201029;1200;8;;;
201029;1300;6;;;
201029;1400;8;;;
201029;1500;5;;;
201029;1600;7;;;
201029;1700;7;;;
201029;1800;6;;;
201029;1900;28;;;
201029;2000;61;;;
201029;2100;21;;;
201029;2200;12;;;
201029;2300;18;;;
201030;0000;18;;;
201030;0100;6;;;
201030;0200;5;;;
201030;0300;11;;;
201030;0400;8;;;
201030;0500;20;;;
201030;0600;16;;;
201030;0700;15;;;
201030;0800;9;;;
201030;0900;9;;;
201030;1000;6;;;
201030;1100;6;;;
201030;1200;5;;;
201030;1300;4;;;
201030;1400;5;;;
201030;1500;9;;;
201030;1600;5;;;
201030;1700;5;;;
201030;1800;5;;;
201030;1900;8;;;
201030;2000;8;;;
201030;2100;7;;;
201030;2200;4;;;
201030;2300;2;;;
201031;0000;2;;;
201031;0100;3;;;
201031;0200;6;;;
201031;0300;6;;;
201031;0400;20;;;
201031;0500;2;;;
201031;0600;14;;;
201031;0700;11;;;
201031;0800;14;;;
201031;0900;8;;;
201031;1000;5;;;
201031;1100;13;;;
201031;1200;11;;;
201031;1300;7;;;
201031;1400;6;;;
201031;1500;6;;;
201031;1600;4;;;
201031;1700;3;;;
201031;1800;3;;;
201031;1900;10;;;
201031;2000;14;;;
201031;2100;9;;;
201031;2200;18;;;
201031;2300;7;;;
201101;0000;17;;;
201101;0100;20;;;
201101;0200;6;;;
201101;0300;3;;;
201101;0400;2;;;
201101;0500;13;;;
201101;0600;17;;;
201101;0700;14;;;
201101;0800;10;;;
201101;0900;5;;;
201101;1000;8;;;
201101;1100;4;;;
201101;1200;4;;;
201101;1300;6;;;
201101;1400;7;;;
201101;1500;4;;;
201101;1600;4;;;
201101;1700;3;;;
201101;1800;7;;;
201101;1900;7;;;
201101;2000;11;;;
201101;2100;6;;;
201101;2200;4;;;
201101;2300;4;;;
201102;0000;2;;;
201102;0100;6;;;
201102;0200;5;;;
201102;0300;2;;;
201102;0400;5;;;
201102;0500;5;;;
201102;0600;27;;;
201102;0700;27;;;
201102;0800;11;;;
201102;0900;10;;;
201102;1000;10;;;
201102;1100;9;;;
201102;1200;10;;;
201102;1300;8;;;
201102;1400;15;;;
201102;1500;27;;;
201102;1600;7;;;
201102;1700;11;;;
201102;1800;11;;;
201102;1900;9;;;
201102;2000;10;;;
201102;2100;21;;;
201102;2200;11;;;
201102;2300;9;;;
201103;0000;9;;;
201103;0100;20;;;
201103;0200;12;;;
201103;0300;7;;;
201103;0400;5;;;
201103;0500;11;;;
201103;0600;8;;;
201103;0700;4;;;
201103;0800;4;;;
201103;0900;3;;;
201103;1000;;;54;
201103;1100;4;;;
201103;1200;3;;;
201103;1300;5;;;
201103;1400;6;;;
201103;1500;4;;;
201103;1600;2;;;
201103;1700;4;;;
201103;1800;3;;;
201103;1900;7;;;
201103;2000;10;;;
201103;2100;17;;;
201103;2200;12;;;
201103;2300;17;;;
201104;0000;10;;;
201104;0100;5;;;
201104;0200;14;;;
201104;0300;8;;;
201104;0400;5;;;
201104;0500;4;;;
201104;0600;4;;;
201104;0700;7;;;
201104;0800;5;;;
201104;0900;5;;;
201104;1000;11;;;
201104;1100;9;;;
201104;1200;10;;;
201104;1300;10;;;
201104;1400;11;;;
201104;1500;13;;;
201104;1600;9;;;
201104;1700;7;;;
201104;1800;16;;;
201104;1900;13;;;
201104;2000;20;;;
201104;2100;14;;;
201104;2200;17;;;
201104;2300;9;;;
201105;0000;7;;;
201105;0100;3;;;
201105;0200;1;;;
201105;0300;3;;;
201105;0400;2;;;
201105;0500;1;;;
201105;0600;3;;;
201105;0700;8;;;
201105;0800;13;;;
201105;0900;9;;;
201105;1000;9;;;
201105;1100;6;;;
201105;1200;4;;;
201105;1300;3;;;
201105;1400;4;;;
201105;1500;8;;;
201105;1600;9;;;
201105;1700;8;;;
201105;1800;11;;;
201105;1900;15;;;
201105;2000;18;;;
201105;2100;13;;;
201105;2200;21;;;
201105;2300;8;;;
201106;0000;19;;;
201106;0100;39;;;
201106;0200;34;;;
201106;0300;9;;;
201106;0400;27;;;
201106;0500;12;;;
201106;0600;16;;;
201106;0700;26;;;
201106;0800;22;;;
201106;0900;7;;;
201106;1000;12;;;
201106;1100;7;;;
201106;1200;4;;;
201106;1300;3;;;
201106;1400;5;;;
201106;1500;5;;;
201106;1600;4;;;
201106;1700;6;;;
201106;1800;7;;;
201106;1900;11;;;
201106;2000;16;;;
201106;2100;7;;;
201106;2200;14;;;
201106;2300;10;;;
201107;0000;6;;;
201107;0100;18;;;
201107;0200;42;;;
201107;0300;25;;;
201107;0400;7;;;
201107;0500;10;;;
201107;0600;8;;;
201107;0700;7;;;
201107;0800;6;;;
201107;0900;8;;;
201107;1000;4;;;
201107;1100;1;;;
201107;1200;1;;;
201107;1300;1;;;
201107;1400;1;;;
201107;1500;1;;;
201107;1600;1;;;
201107;1700;3;;;
201107;1800;4;;;
201107;1900;10;;;
201107;2000;27;;;
201107;2100;44;;;
201107;2200;16;;;
201107;2300;21;;;
201108;0000;15;;;
201108;0100;10;;;
201108;0200;8;;;
201108;0300;4;;;
201108;0400;2;;;
201108;0500;2;;;
201108;0600;2;;;
201108;0700;1;;;
201108;0800;1;;;
201108;0900;1;;;
201108;1000;1;;;
201108;1100;1;;;
201108;1200;1;;;
201108;1300;1;;;
201108;1400;1;;;
201108;1500;1;;;
201108;1600;2;;;
201108;1700;3;;;
201108;1800;1;;;
201108;1900;4;;;
201108;2000;15;;;
201108;2100;28;;;
201108;2200;31;;;
201108;2300;8;;;
201109;0000;16;;;
201109;0100;3;;;
201109;0200;4;;;
201109;0300;3;;;
201109;0400;1;;;
201109;0500;3;;;
201109;0600;6;;;
201109;0700;12;;;
201109;0800;6;;;
201109;0900;1;;;
201109;1000;4;;;
201109;1100;4;;;
201109;1200;1;;;
201109;1300;1;;;
201109;1400;4;;;
201109;1500;2;;;
201109;1600;1;;;
201109;1700;1;;;
201109;1800;6;;;
201109;1900;10;;;
201109;2000;17;;;
201109;2100;2;;;
201109;2200;27;;;
201109;2300;12;;;
201110;0000;6;;;
201110;0100;3;;;
201110;0200;1;;;
201110;0300;1;;;
201110;0400;3;;;
201110;0500;3;;;
201110;0600;5;;;
201110;0700;4;;;
201110;0800;3;;;
201110;0900;2;;;
201110;1000;2;;;
201110;1100;3;;;
201110;1200;3;;;
201110;1300;4;;;
201110;1400;3;;;
201110;1500;1;;;
201110;1600;3;;;
201110;1700;3;;;
201110;1800;2;;;
201110;1900;5;;;
201110;2000;6;;;
201110;2100;7;;;
201110;2200;10;;;
201110;2300;20;;;
201111;0000;9;;;
201111;0100;7;;;
201111;0200;4;;;
201111;0300;2;;;
201111;0400;2;;;
201111;0500;2;;;
201111;0600;14;;;
201111;0700;17;;;
201111;0800;7;;;
201111;0900;6;;;
201111;1000;14;;;
201111;1100;8;;;
201111;1200;3;;;
201111;1300;2;;;
201111;1400;4;;;
201111;1500;3;;;
201111;1600;1;;;
201111;1700;3;;;
201111;1800;4;;;
201111;1900;4;;;
201111;2000;4;;;
201111;2100;4;;;
201111;2200;4;;;
201111;2300;4;;;
201112;0000;2;;;
201112;0100;1;;;
201112;0200;2;;;
201112;0300;1;;;
201112;0400;1;;;
201112;0500;1;;;
201112;0600;2;;;
201112;0700;6;;;
201112;0800;9;;;
201112;0900;7;;;
201112;1000;8;;;
201112;1100;8;;;
201112;1200;5;;;
201112;1300;3;;;
201112;1400;4;;;
201112;1500;6;;;
201112;1600;5;;;
201112;1700;4;;;
201112;1800;8;;;
201112;1900;8;;;
201112;2000;13;;;
201112;2100;8;;;
201112;2200;5;;;
201112;2300;2;;;
201113;0000;5;;;
201113;0100;5;;;
201113;0200;4;;;
201113;0300;4;;;
201113;0400;2;;;
201113;0500;3;;;
201113;0600;3;;;
201113;0700;4;;;
201113;0800;6;;;
201113;0900;11;;;
201113;1000;10;;;
201113;1100;8;;;
201113;1200;7;;;
201113;1300;6;;;
201113;1400;4;;;
201113;1500;4;;;
201113;1600;4;;;
201113;1700;10;;;
201113;1800;9;;;
201113;1900;6;;;
201113;2000;11;;;
201113;2100;12;;;
201113;2200;7;;;
201113;2300;4;;;
201114;0000;5;;;
201114;0100;2;;;
201114;0200;1;;;
201114;0300;1;;;
201114;0400;1;;;
201114;0500;1;;;
201114;0600;4;;;
201114;0700;5;;;
201114;0800;12;;;
201114;0900;8;;;
201114;1000;4;;;
201114;1100;4;;;
201114;1200;6;;;
201114;1300;4;;;
201114;1400;2;;;
201114;1500;2;;;
